customer_id,age,income,region,purchase_frequency,avg_order_value,customer_lifetime,total_spend,website_visits,email_open_rate,app_usage,electronics_spend_pct,clothing_spend_pct,home_spend_pct,summer_boost,holiday_boost,recency,satisfaction_score,support_tickets,customer_value_score,engagement_score,risk_score,seasonality_index
CUST_000000,47.36890932647654,26301.03183248292,North,8.161495068230217,110.36840360581053,21.324947271005414,1526.961684463711,4.2338343355233885,0.3207668268660086,0.021147677216105498,0.29417344821081615,0.3036533171742048,0.4332011272928157,1.0465440885572628,1.7535640717807064,17.246330630277484,8.894393647552125,1.035726684708208,0.4800479560336513,0.17567463730708605,0.10018433350250214,1.470756078491329
CUST_000001,39.22201071775373,30874.969753211742,West,3.0062871203131842,92.19548730294694,48.56012853483064,1048.7682272995903,10.435082117546365,0.47586351575338426,-0.06478696237866281,0.5376008804691629,0.2117015257164169,0.2961094482322146,0.7602850518781531,1.4341147577184084,78.10374692485603,5.501152610062263,-0.1679062294577444,0.26598788846910487,0.30349238872371337,0.17088195985258145,1.1645828753823062
CUST_000002,49.16083162126708,28566.664787915695,West,5.924429495265637,107.23958350400213,5.111293012704337,206.9303553102299,5.512317735061956,0.12834443077788268,1.048466014432825,0.19468758416970267,0.3512136560593288,0.41605303232375795,1.062610815313263,1.6000576925382222,29.50658083617715,6.932844335246302,-0.30536805049852334,0.3212073171990556,0.4482173825954643,0.10618725962731873,1.3850789416482385
CUST_000003,62.09749730344069,36575.64777973244,West,5.351484659675943,94.456255616413,4.986066673776333,112.08274356661431,7.585188475082906,0.2774388921488481,0.9096331814150065,0.21757629465745135,0.5227975532447978,0.2581904333549813,0.9994327664354493,1.8382578200885475,89.94147186657052,7.871523552386502,2.894262478656205,0.33496879377191513,0.48708551993960336,0.2415154074903843,1.5027277986273084
CUST_000004,35.94935156582245,66824.48513135554,East,3.9383406024520906,100.62395713964517,8.558835276407354,309.77550896997036,14.957889593597569,0.20849930559571386,-0.07398535458967039,0.17333739845350987,0.6962154634033584,0.1340532930647477,0.6410466798743951,2.431196508292704,0.1588963903026528,6.9820308902016075,0.8216017489983423,0.29266448895027064,0.29861322942819163,0.16510972176680322,1.7151365769253804
CUST_000005,37.47089368456626,25935.428558308493,North,5.318923119953526,119.48614054788158,4.717540981837134,169.66268309948288,10.882437405893477,0.1136886396239211,-0.04393728843056882,0.050152151426466854,0.8485576966085216,0.08471019472943803,1.2094938271174729,1.507786796151644,120.99345275988304,3.44074530377447,1.098317042772827,0.20412956322049447,0.20881874850810958,0.3217120101969644,1.3884696085379755
CUST_000006,65.04946150683287,59776.44184672508,North,4.016548194889377,104.99374834424765,46.92268019645346,1663.8721423190052,7.287429852897396,0.5592298794606442,-0.010356945886145748,0.27769214373396034,0.2503893874722539,0.45947713755212816,1.1023806697030838,1.7029095490000032,0.8277953618721092,7.379634683626239,-0.056649678677209214,0.36837447776199694,0.29048475476136243,0.10175384328034068,1.4626979972812353
CUST_000007,49.86562256902389,30396.952653699103,West,9.257295962902388,91.51501656531661,-1.51575513500475,-110.5716205226589,9.475518202719325,0.1849347198420766,,0.38735886457118696,0.34180713873937796,0.27003758440358994,1.03668580702734,1.4514489435540519,0.6456745928553917,9.472650286324237,4.941631573139726,0.4410960490529995,0.21908225686230876,0.28808922899409967,1.285543688943367
CUST_000008,32.084671193935904,22230.375259598513,South,2.034313592007125,88.72808499190496,1.4686139341620223,-39.404164067656936,9.970241971304937,0.29258540498531793,-0.018661375639250743,0.044161852682461984,0.5894028193365345,0.35143007118428854,1.160987433887031,1.1752284917902391,14.397544889059457,8.36314258686503,-0.3593177184495157,0.28468081691215125,0.2543208220525803,0.04606044115913031,1.1695320686289559
CUST_000009,47.81352384242254,53989.88427337856,North,5.662930284242426,88.95393356303808,63.09256103031656,2692.53723353883,10.572042219408429,0.2332634968832645,0.015414359344230109,0.14944855575076477,0.35254730880922974,0.5040812684033399,0.87958270995627,1.4431805569511904,79.55750907848396,5.868312991903076,1.8206266163678702,0.39926168459528544,0.2571374971935521,0.26363552618218544,1.2177414181532222
